trade_id,trader_id,trader_name,trade_date,entry_time,exit_time,exit_date,trading_session,asset,asset_class,trade_type,strategy,entry_price,exit_price,stop_loss,take_profit,quantity,risk_pct,reward_pct,profit_loss,fees,net_profit,trade_duration_min,win_loss,account_balance,max_drawdown_pct,risk_reward_ratio,emotional_state,trade_notes,data_source
TT-006749,TR-002,M. Chen,2025-05-16,07:49:10,14:45:10,2025-05-16,Asia,GOLD,Commodity,Sell,Trend Following,2539.4459,2552.27724,2552.27724,2490.55847,26.510993,1.584,6.034,-340.17,20.2,-360.37,416.0,Loss,21119.88,44.888,3.81,Disciplined,"Valid trend following setup, market simply rejected the level. Stop respected.",synthetic
TT-009703,TR-001,A. Kapoor,2026-02-26,02:29:15,11:29:15,2026-02-26,Asia,ETH,Crypto,Buy,Trend Following,1715.88443,1665.17182,1665.17182,1853.31558,22.48745,1.45,3.93,-1140.4,32.8,-1173.2,540.0,Loss,77463.61,28.476,2.71,,"Overconfident after a winning run, skipped confirmation.",synthetic
TT-008061,TR-002,M. Chen,2025-09-07,17:04:13,18:37:13,2025-09-07,New York,ETH,Crypto,Buy,Mean Reversion,1503.31459,1562.75428,1467.29054,1562.75428,17.953486,2.535,4.182,1067.15,22.94,1044.21,93.0,Win,26560.68,44.888,1.65,Revenge,"Jumped straight back in after the previous loss. Recovered, pure luck.",synthetic
TT-003472,TR-010,P. Silva,2024-08-15,02:59:19,08:03:19,2024-08-15,Asia,NASDAQ,Index,Buy,Trend Following,25494.81288,26556.14726,25180.80863,26556.14726,0.167207,2.727,9.218,177.46,0.94,176.52,304.0,Win,2101.61,85.283,3.38,FOMO,"Entered late without confirmation. Worked, but the process was wrong.",synthetic
TT-000718,TR-003,S. Iyer,2024-02-22,01:57:31,12:09:31,2024-02-23,Asia,ETH,Crypto,Buy,Swing,2291.10865,2160.68752,2160.68752,2851.91953,2.707788,3.241,13.938,-353.15,5.27,-358.42,2052.0,Loss,10537.03,35.226,4.3,FOMO,Chased the ETH candle after the move was done. Immediate reversal.,synthetic
TT-008005,TR-011,N. Haddad,2025-09-01,16:12:08,,,New York,BTC,Crypto,Buy,Trend Following,11662.25998,,11446.152,12422.96007,2.688908,0.862,3.034,,23.52,,,,66819.73,30.204,3.52,Anxious,Second-guessed the entry and exited into noise.,synthetic
TT-003280,TR-002,M. Chen,2024-08-05,10:23:07,10:28:07,2024-08-05,London,US30,Index,Buy,Scalping,39829.50159,39896.42163,39777.62559,39896.42163,8.798484,2.52,3.251,588.79,70.09,518.7,5.0,Win,18629.19,44.888,1.29,Greedy,"Added to the winner beyond plan. Outcome fine, discipline poor.",synthetic
TT-000141,TR-006,K. Watanabe,2024-01-12,12:54:45,16:22:45,2024-01-12,London,EURUSD,Forex,Sell,Trend Following,1.09668,1.10182,1.10182,1.08269,102011.062449,1.612,4.384,-524.68,13.42,-538.1,208.0,Loss,32013.59,8.533,2.72,Neutral,"Setup failed, stop hit as planned.",synthetic
TT-007720,TR-004,J. Okafor,2025-08-05,00:00:58,09:52:58,2025-08-05,Asia,BTC,Crypto,Sell,Trend Following,10788.86457,10979.6743,10979.6743,10163.00866,10.880994,1.181,3.872,-2076.2,88.05,-2164.25,592.0,Loss,173709.38,18.669,3.28,Confident,Was too sure of the bias and ignored the opposing signal.,synthetic
TT-006303,TR-007,D. Novak,2025-04-08,11:48:11,13:56:11,2025-04-08,London,NASDAQ,Index,Sell,Breakout,30834.002,31079.65584,31079.65584,30350.06393,1.08848,5.157,10.159,-267.39,7.38,-274.77,128.0,Loss,4910.11,83.016,1.97,Greedy,,synthetic
TT-001424,TR-005,L. Fernandez,2024-04-04,12:51:19,12:55:19,2024-04-04,London,NASDAQ,Index,Buy,Scalping,17299.21585,17272.74409,17272.74409,17320.92269,7.886757,2.838,2.327,-208.78,30.02,-238.8,4.0,Loss,7117.05,37.945,0.82,FOMO,"No setup, pure fear of missing out. Deserved loss.",synthetic
TT-000877,TR-010,P. Silva,2024-03-04,10:07:35,10:22:35,2024-03-04,London,US30,Index,Buy,News Trading,39374.20733,40118.62558,39078.80326,40118.62558,0.410669,1.508,3.801,305.71,3.23,302.48,15.0,Win,8345.32,41.974,2.52,Confident,"Good execution, momentum confirmed the bias early.",synthetic
TT-003727,TR-006,K. Watanabe,2024-09-05,03:23:34,03:24:34,2024-09-05,Asia,US30,Index,Buy,Scalping,42213.83342,42173.24738,42159.11923,42258.69904,4.824877,0.618,0.507,-195.82,40.74,-236.56,1.0,Loss,42501.57,20.524,0.82,Confident,Was too sure of the bias and ignored the opposing signal.,synthetic
TT-007656,TR-009,E. Bauer,2025-07-29,09:42:27,09:59:27,2025-07-29,London,GOLD,Commodity,Buy,Scalping,2520.94624,2525.23852,2517.20706,2524.90977,54.44397,2.976,3.155,233.69,41.18,192.51,17.0,Win,7032.12,80.24,1.06,Revenge,"Jumped straight back in after the previous loss. Recovered, pure luck.",synthetic
TT-006833,TR-011,N. Haddad,2025-05-23,12:43:46,12:48:46,2025-05-23,London,BTC,Crypto,Buy,News Trading,17573.24776,18487.11994,17032.49499,18487.11994,1.114623,0.931,1.574,1018.62,14.69,1003.93,5.0,Win,65727.04,22.665,1.69,Disciplined,"A+ setup. Risk sized correctly, no interference after entry.",synthetic
TT-008814,TR-011,N. Haddad,2025-11-24,20:14:50,23:50:50,2025-11-24,New York,US30,Index,Sell,Trend Following,66058.54373,66417.4739,66417.4739,64673.07327,2.354857,0.844,3.259,-845.23,31.11,-876.34,216.0,Loss,99247.41,30.204,3.86,Neutral,"Choppy conditions on US30, no follow-through.",synthetic
TT-006615,TR-012,T. Bergman,2025-05-06,02:00:16,02:03:16,2025-05-06,Asia,NASDAQ,Index,Buy,Scalping,32521.10491,32449.29994,32466.72153,32577.11979,3.974937,1.829,1.883,-285.42,28.44,-313.86,3.0,Loss,11508.31,74.863,1.03,Disciplined,NASDAQ reversed on higher-timeframe supply. Good loss.,synthetic
TT-002836,TR-008,R. Sharma,2024-07-06,11:36:27,11:54:27,2024-07-06,London,ETH,Crypto,Buy,Scalping,1156.04185,1167.44113,1144.29002,1167.44113,62.257293,1.235,1.198,709.69,61.18,648.51,18.0,Win,59880.94,34.122,0.97,Confident,"Read the ETH structure well, scaled out at target.",synthetic
TT-004475,TR-012,T. Bergman,2024-11-06,18:02:16,18:10:16,2024-11-06,New York,NASDAQ,Index,Buy,Scalping,29543.50756,29437.02838,29437.02838,29631.88528,1.213173,1.216,1.009,-129.18,7.89,-137.07,8.0,Loss,10484.76,67.721,0.83,Confident,Was too sure of the bias and ignored the opposing signal.,synthetic
TT-000850,TR-010,P. Silva,2024-03-01,17:13:23,17:19:23,2024-03-01,New York,ETH,Crypto,Sell,Scalping,2660.53122,2634.76175,2708.16308,2612.42304,3.125038,1.771,1.789,80.53,7.07,73.46,6.0,Win,8478.77,41.974,1.01,Anxious,"Took profit early out of nervousness, trade ran further without me.",synthetic
TT-000477,TR-005,L. Fernandez,2024-02-07,15:01:06,15:29:06,2024-02-07,New York,GOLD,Commodity,sell,Breakout,2076.88741,2080.34195,2090.15732,2034.68909,14.892038,2.503,7.959,-51.45,9.28,-60.73,28.0,Loss,7834.72,30.737,3.18,Confident,"Overconfident after a winning run, skipped confirmation.",synthetic
TT-000196,TR-004,J. Okafor,2024-01-16,14:39:40,14:44:40,2024-01-16,New York,NASDAQ,Index,Sell,News Trading,16667.16484,16937.40881,16937.40881,16237.47693,5.125775,1.407,2.237,-1385.21,18.8,-1404.01,5.0,Loss,97068.85,3.715,1.59,Confident,Was too sure of the bias and ignored the opposing signal.,synthetic
TT-007338,TR-006,K. Watanabe,2025-07-02,00:55:49,02:13:49,2025-07-02,Asia,US30,Index,Sell,Mean Reversion,58572.39,58875.34962,58875.34962,58133.09854,1.290135,0.718,1.041,-390.86,15.11,-405.97,78.0,Loss,54052.39,33.006,1.45,Neutral,"Choppy conditions on US30, no follow-through.",synthetic
TT-008275,TR-001,A. Kapoor,2025-09-28,11:46:43,13:07:43,2025-09-28,London,BTC,Crypto,Sell,Mean Reversion,11664.51042,11395.9237,11867.98521,11395.9237,3.317757,1.132,1.494,891.11,29.03,862.08,81.0,Win,60497.65,27.584,1.32,Disciplined,"Followed the plan exactly. Entry at level, stop below structure, target hit.",synthetic
TT-007382,TR-008,R. Sharma,2025-07-06,18:38:36,23:17:36,2025-07-06,New York,ETH,Crypto,Buy,Trend Following,1619.62432,1557.43456,1557.43456,1856.56728,4.700058,0.992,3.78,-292.3,6.47,-298.77,279.0,Loss,29163.86,60.195,3.81,Confident,Was too sure of the bias and ignored the opposing signal.,synthetic
TT-003175,TR-002,M. Chen,2024-07-29,14:44:49,14:50:49,2024-07-29,New York,EURUSD,Forex,Sell,Scalping,0.92905,0.92794,0.92995,0.92794,153928.944127,0.779,0.958,170.87,17.16,153.71,6.0,Win,17980.92,44.888,1.23,Disciplined,"A+ setup. Risk sized correctly, no interference after entry.",synthetic
TT-004531,TR-001,A. Kapoor,2024-11-12,09:56:26,22:01:26,2024-11-12,London,EURUSD,Forex,Buy,Trend Following,0.81286,0.8094,0.8094,0.82335,175662.793498,1.209,3.662,-608.24,17.13,-625.37,725.0,Loss,49696.61,27.584,3.03,Disciplined,"Plan followed, thesis invalidated. Acceptable loss, nothing to fix.",synthetic
TT-009113,TR-001,A. Kapoor,2025-12-26,19:00:04,,,New York,BTC,Crypto,Buy,Scalping,13379.769,,13280.67267,13514.54001,6.430693,0.897,1.22,,64.53,,,,71886.54,28.476,1.36,Confident,"Good execution, momentum confirmed the bias early.",synthetic
TT-002883,TR-011,N. Haddad,2024-07-09,19:05:01,22:36:01,2024-07-09,New York,EURUSD,Forex,Sell,Trend Following,0.92405,0.92819,0.92819,0.91425,112067.280825,0.993,2.354,-463.36,12.43,-475.79,211.0,Loss,46176.4,20.328,2.37,Neutral,"Setup failed, stop hit as planned.",synthetic
TT-008774,TR-003,S. Iyer,2025-11-20,16:31:26,17:03:26,2025-11-20,New York,ETH,Crypto,Buy,Mean Reversion,1117.27472,1096.97447,1063.51835,1175.33159,1.401073,1.528,1.651,-28.44,1.33,-29.77,32.0,Loss,4898.48,76.332,1.08,Anxious,Second-guessed the entry and exited into noise.,synthetic
TT-007218,TR-008,R. Sharma,2025-06-24,10:37:48,10:45:48,2025-06-24,London,EURUSD,Forex,Sell,News Trading,0.88779,0.89264,0.89264,0.87756,168859.618294,2.698,5.692,-818.53,17.99,-836.52,8.0,Loss,29503.27,56.449,2.11,Revenge,"Revenge trade straight after a loss. Size was reckless, no setup.",synthetic
TT-001781,TR-008,R. Sharma,2024-04-29,08:30:42,08:39:42,2024-04-29,London,GOLD,Commodity,Sell,News Trading,2283.24533,2214.90224,2307.14152,2214.90224,22.964833,1.118,3.199,1569.49,15.73,1553.76,9.0,Win,50619.49,34.122,2.86,Disciplined,"Followed the plan exactly. Entry at level, stop below structure, target hit.",synthetic
TT-004662,TR-008,R. Sharma,2024-11-20,15:48:04,15:56:04,2024-11-20,New York,EURUSD,Forex,Buy,News Trading,0.81062,0.80577,0.80577,0.82536,123493.570734,1.036,3.151,-598.61,12.01,-610.62,8.0,Loss,57148.22,34.122,3.04,Confident,Was too sure of the bias and ignored the opposing signal.,synthetic
TT-000775,TR-003,S. Iyer,2024-02-26,08:39:52,08:55:52,2024-02-26,London,GOLD,Commodity,Sell,News Trading,1972.03202,1983.29272,1981.97189,1938.93224,16.501555,1.862,6.201,-185.82,9.76,-195.58,16.0,Loss,8613.23,47.052,3.33,Neutral,"Choppy conditions on GOLD, no follow-through.",synthetic
TT-000467,TR-008,R. Sharma,2024-02-06,14:30:30,15:14:30,2024-02-06,New York,BTC,Crypto,Buy,Order Block (SMC),33417.87346,33006.12437,33006.12437,34315.48647,1.025827,0.752,1.64,-422.38,25.71,-448.09,44.0,Loss,55712.27,13.641,2.18,Neutral,"Setup failed, stop hit as planned.",synthetic
TT-004344,TR-004,J. Okafor,2024-10-28,17:39:34,17:44:34,2024-10-28,New York,BTC,Crypto,Buy,News Trading,16251.62539,15631.47109,15631.47109,18186.50683,2.312562,0.933,2.912,-1434.15,28.19,-1462.34,5.0,Loss,152180.03,13.522,3.12,Neutral,"Choppy conditions on BTC, no follow-through.",synthetic
TT-005344,TR-012,T. Bergman,2025-01-15,12:33:49,13:22:49,2025-01-15,London,EURUSD,Forex,Sell,Mean Reversion,0.82081,0.82288,0.82288,0.81741,56272.310634,1.132,1.857,-116.72,5.54,-122.26,49.0,Loss,10187.85,74.863,1.64,Confident,"Overconfident after a winning run, skipped confirmation.",synthetic
TT-009427,TR-011,N. Haddad,2026-01-28,08:37:45,09:13:45,2026-01-28,London,GOLD,Commodity,Buy,Mean Reversion,3286.58766,3304.1342,3269.99848,3305.16753,27.933078,0.414,0.464,490.13,27.54,462.59,36.0,Win,112348.19,30.204,1.12,Confident,"Read the GOLD structure well, scaled out at target.",synthetic
TT-007962,TR-008,R. Sharma,2025-08-27,17:06:54,18:33:54,2025-08-27,New York,BTC,Crypto,Buy,Mean Reversion,11392.73107,11183.23343,11183.23343,11612.70359,2.462009,1.917,2.013,-515.79,21.04,-536.83,87.0,Loss,26367.14,61.079,1.05,FOMO,"No setup, pure fear of missing out. Deserved loss.",synthetic
TT-005919,TR-007,D. Novak,2025-03-04,12:12:22,13:04:22,2025-03-04,London,GOLD,Commodity,Sell,Breakout,2436.3358,2456.11713,2456.11713,2384.70653,1.727596,0.512,1.335,-34.17,1.26,-35.43,52.0,Loss,6644.03,78.774,2.61,Neutral,"Choppy conditions on GOLD, no follow-through.",synthetic
TT-003116,TR-006,K. Watanabe,2024-07-23,01:24:43,05:10:43,2024-07-23,asia,ETH,Crypto,Sell,Trend Following,841.85282,866.39143,866.39143,785.90477,42.895116,2.351,5.361,-1052.59,30.69,-1083.28,226.0,Loss,43680.8,16.121,2.28,Revenge,"Revenge trade straight after a loss. Size was reckless, no setup.",synthetic
TT-000815,TR-002,M. Chen,2024-02-28,08:50:59,09:31:59,2024-02-28,London,US30,Index,Buy,Breakout,39321.76621,39105.18423,39105.18423,39895.70846,2.182173,1.73,4.584,-472.62,17.16,-489.78,41.0,Loss,26829.26,8.136,2.65,Disciplined,"Valid breakout setup, market simply rejected the level. Stop respected.",synthetic
TT-004555,TR-003,S. Iyer,2024-11-13,09:44:38,11:17:38,2024-11-13,London,EURUSD,Forex,Sell,Trend Following,0.81225,0.81421,0.81661,0.80202,54175.024548,2.172,5.104,-105.98,5.28,-111.26,93.0,Loss,10751.42,62.449,2.35,FOMO,Chased the EURUSD candle after the move was done. Immediate reversal.,synthetic
TT-005450,TR-009,E. Bauer,2025-01-24,10:46:27,00:05:27,2025-01-25,London,NASDAQ,Index,Buy,Trend Following,31245.07221,33146.10308,30741.22874,32912.79409,0.227999,1.04,3.444,433.43,1.57,431.86,799.0,Win,11473.89,65.132,3.31,Confident,"Good execution, momentum confirmed the bias early.",synthetic
TT-004863,TR-003,S. Iyer,2024-12-05,07:08:14,08:33:14,2024-12-05,Asia,NASDAQ,Index,Buy,Order Block (SMC),29779.13713,29510.39892,29510.39892,30394.54762,0.365109,1.087,2.49,-98.12,2.39,-100.51,85.0,Loss,8922.5,62.449,2.29,Disciplined,"Valid order block (smc) setup, market simply rejected the level. Stop respected.",synthetic
TT-005064,TR-011,N. Haddad,2024-12-20,09:27:44,09:35:44,2024-12-20,London,ETH,Crypto,Buy,Scalping,1593.58551,1587.00248,1579.28072,1608.89165,13.224965,0.331,0.354,-87.06,17.91,-104.97,8.0,Loss,57085.92,22.665,1.07,Anxious,Second-guessed the entry and exited into noise.,synthetic
TT-001520,TR-007,D. Novak,2024-04-09,08:22:50,09:13:50,2024-04-09,London,GOLD,Commodity,Buy,Breakout,2119.84743,2137.67617,2112.35636,2137.67617,62.053392,2.627,6.252,1106.33,39.46,1066.87,51.0,Win,18761.75,33.736,2.38,Disciplined,"A+ setup. Risk sized correctly, no interference after entry.",synthetic
TT-004155,TR-003,S. Iyer,2024-10-13,08:27:06,08:36:06,2024-10-13,London,BTC,Crypto,Buy,Scalping,20687.84687,20465.19857,20465.19857,20997.328,0.735019,1.415,1.967,-163.65,11.4,-175.05,9.0,Loss,11388.28,62.449,1.39,Disciplined,"Plan followed, thesis invalidated. Acceptable loss, nothing to fix.",synthetic
TT-007618,TR-004,J. Okafor,2025-07-25,19:18:41,19:31:41,2025-07-25,New York,EURUSD,Forex,Sell,Scalping,0.87833,0.87916,0.87916,0.87741,1061971.816039,0.522,0.585,-876.72,111.93,-988.65,13.0,Loss,166919.32,18.669,1.12,Neutral,"Choppy conditions on EURUSD, no follow-through.",synthetic
TT-004868,TR-008,R. Sharma,2024-12-05,20:25:45,21:01:45,2024-12-05,New York,NASDAQ,Index,Sell,Mean Reversion,29473.70403,29717.31874,29717.31874,29071.73977,3.649682,1.766,2.913,-889.12,23.67,-912.79,36.0,Loss,49442.94,34.122,1.65,Greedy,Oversized well beyond the risk plan and got punished.,synthetic
TT-010739,TR-008,R. Sharma,2026-06-11,07:28:35,10:29:35,2026-06-11,Asia,NASDAQ,Index,Sell,Order Block (SMC),40975.39354,41411.39724,41411.39724,39785.10346,1.06153,1.01,2.757,-462.83,9.57,-472.4,181.0,Loss,45365.32,64.176,2.73,Disciplined,"Plan followed, thesis invalidated. Acceptable loss, nothing to fix.",synthetic
TT-001682,TR-011,N. Haddad,2024-04-22,20:12:25,20:53:25,2024-04-22,New York,GOLD,Commodity,Buy,Breakout,2260.61436,2281.309,2251.07766,2281.309,67.274963,1.271,2.759,1392.23,45.62,1346.61,41.0,Win,51814.36,19.516,2.17,,,synthetic
TT-007513,TR-002,M. Chen,2025-07-16,11:15:26,11:56:26,2025-07-16,London,US30,Index,Sell,Breakout,61399.34836,61769.8037,61769.8037,60388.00527,0.703802,1.029,2.81,-260.73,8.64,-269.37,41.0,Loss,25063.46,44.888,2.73,Neutral,"Choppy conditions on US30, no follow-through.",synthetic
TT-008334,TR-003,S. Iyer,2025-10-07,10:56:31,11:06:31,2025-10-07,London,EURUSD,Forex,Buy,Order Block (SMC),0.84353,0.84732,0.84104,0.84923,38920.6581,1.493,3.419,147.52,3.94,143.58,10.0,Win,6634.48,76.332,2.29,Confident,"Good execution, momentum confirmed the bias early.",synthetic
TT-007841,TR-003,S. Iyer,2025-08-15,01:57:42,02:34:42,2025-08-15,Asia,US30,Index,Buy,Mean Reversion,65693.44331,65211.32176,65211.32176,66329.84375,0.060123,0.49,0.647,-28.99,0.79,-29.78,37.0,Loss,5881.95,76.332,1.32,Confident,"Overconfident after a winning run, skipped confirmation.",synthetic
TT-000191,TR-001,A. Kapoor,2024-01-16,02:38:25,00:46:25,2024-01-17,Asia,NASDAQ,Index,Buy,Swing,16744.03189,17893.81281,16406.90785,17762.1465,1.333025,0.949,2.865,1532.69,4.91,1527.78,1328.0,Win,48890.31,6.859,3.02,Neutral,"Textbook execution, no emotion involved.",synthetic
TT-007942,TR-012,T. Bergman,2025-08-25,14:41:22,14:52:22,2025-08-25,New York,ETH,Crypto,Sell,Scalping,1694.72477,1704.82731,1704.82731,1685.83453,27.57584,1.954,1.72,-278.59,39.72,-318.31,11.0,Loss,13935.96,74.863,0.88,Confident,Was too sure of the bias and ignored the opposing signal.,synthetic
TT-000774,TR-002,M. Chen,2024-02-26,10:55:41,11:53:41,2024-02-26,London,BTC,Crypto,Buy,Trend Following,29449.89711,29002.78948,28903.5918,31006.86725,0.696795,1.394,3.974,-311.54,15.39,-326.93,58.0,Loss,26971.76,8.136,2.85,Greedy,Oversized well beyond the risk plan and got punished.,synthetic
TT-002254,TR-010,P. Silva,2024-05-29,12:50:42,16:25:42,2024-05-29,London,BTC,Crypto,Sell,Trend Following,23288.39571,22117.86609,23808.6311,22117.86609,0.194766,2.281,5.133,227.98,3.4,224.58,-120.0,Win,4666.34,64.802,2.25,Confident,"Read the BTC structure well, scaled out at target.",synthetic
TT-009119,TR-002,M. Chen,2025-12-26,09:30:53,09:38:53,2025-12-26,London,NASDAQ,Index,Sell,Scalping,38354.67409,38246.35811,38467.3523,38258.89762,1.605075,0.798,0.679,173.86,13.54,160.32,8.0,Win,22814.16,44.888,0.85,Confident,"Read the NASDAQ structure well, scaled out at target.",synthetic
TT-005028,TR-011,N. Haddad,2024-12-18,01:31:08,01:48:08,2024-12-18,Asia,NASDAQ,Index,Buy,Scalping,30195.91982,30291.42861,30092.10592,30291.42861,8.985947,1.624,1.494,858.24,59.69,798.55,17.0,Win,58249.05,22.665,0.92,Revenge,Doubled size to make the loss back. Won — dangerous precedent.,synthetic
TT-009732,TR-002,M. Chen,2026-03-02,05:00:16,05:08:16,2026-03-02,Asia,ETH,Crypto,Sell,Scalping,1690.4669,1703.34544,1703.34544,1676.42928,28.307773,1.93,2.104,-364.56,40.68,-405.24,8.0,Loss,18480.48,44.888,1.09,Revenge,"Entered within minutes of stopping out. Emotional, not analytical.",synthetic
TT-009234,TR-004,J. Okafor,2026-01-09,08:52:52,09:18:52,2026-01-09,London,BTC,Crypto,Buy,Breakout,15010.79522,14727.67728,14727.67728,15829.00607,4.11989,0.543,1.57,-1166.41,46.38,-1212.79,26.0,Loss,213520.93,18.669,2.89,Disciplined,BTC reversed on higher-timeframe supply. Good loss.,synthetic
TT-008086,TR-006,K. Watanabe,2025-09-09,17:03:56,19:21:56,2025-09-09,New York,EURUSD,Forex,Sell,Order Block (SMC),0.86963,0.8593,0.87299,0.8593,238965.200263,1.731,5.331,2468.67,24.94,2443.73,138.0,Win,48748.18,33.006,3.08,Greedy,"Added to the winner beyond plan. Outcome fine, discipline poor.",synthetic
TT-000522,TR-010,P. Silva,2024-02-09,03:09:43,14:55:43,2024-02-09,Asia,EURUSD,Forex,Sell,Swing,1.07371,1.07886,1.07886,1.04884,29702.543386,1.414,6.816,-153.21,3.83,-157.04,706.0,Loss,10678.11,16.086,4.82,Disciplined,EURUSD reversed on higher-timeframe supply. Good loss.,synthetic
TT-007272,TR-007,D. Novak,2025-06-26,01:33:56,02:57:56,2025-06-26,Asia,BTC,Crypto,Sell,Order Block (SMC),11179.09811,11462.20722,11462.20722,10493.97408,0.231448,1.895,4.586,-65.53,1.94,-67.47,84.0,Loss,3390.06,88.646,2.42,Confident,Was too sure of the bias and ignored the opposing signal.,synthetic
TT-005174,TR-011,N. Haddad,2024-12-30,19:34:52,05:34:52,2024-12-31,New York,EURUSD,Forex,Buy,Swing,0.81273,0.80867,0.80867,0.82685,162395.87351,1.027,3.575,-659.18,15.84,-675.02,600.0,Loss,63493.98,22.665,3.48,,"Choppy conditions on EURUSD, no follow-through.",synthetic
TT-002954,TR-010,P. Silva,2024-07-12,08:16:18,14:14:18,2024-07-12,London,NASDAQ,Index,Buy,Trend Following,24303.39849,24183.69512,24147.87012,24805.75515,0.752542,4.093,13.219,-90.08,4.02,-94.1,358.0,Loss,2765.72,78.702,3.23,Greedy,Oversized well beyond the risk plan and got punished.,synthetic
TT-002914,TR-009,E. Bauer,2024-07-11,00:29:34,01:25:34,2024-07-11,Asia,GOLD,Commodity,Sell,Mean Reversion,2495.88928,2512.03357,2512.03357,2476.67757,34.332928,2.19,2.606,-554.28,25.71,-579.99,56.0,Loss,24731.98,20.848,1.19,FOMO,Chased the GOLD candle after the move was done. Immediate reversal.,synthetic
TT-008186,TR-006,K. Watanabe,2025-09-18,16:19:33,17:42:33,2025-09-18,New York,BTC,Crypto,Sell,Order Block (SMC),11640.55245,11846.90155,11846.90155,11205.15586,1.135997,0.485,1.024,-234.41,9.92,-244.33,83.0,Loss,48077.49,33.006,2.11,Greedy,Oversized well beyond the risk plan and got punished.,synthetic
TT-002917,TR-010,P. Silva,2024-07-11,14:28:28,18:24:28,2024-07-11,New York,US30,Index,Sell,Order Block (SMC),"40,062.82",40221.41286,40221.41286,39526.77354,0.897479,4.53,15.313,-142.33,7.19,-149.52,236.0,Loss,2992.21,76.289,3.38,Revenge,"Entered within minutes of stopping out. Emotional, not analytical.",synthetic
TT-001075,TR-005,L. Fernandez,2024-03-18,16:31:48,03:31:48,2024-03-19,New York,BTC,Crypto,Sell,Trend Following,23593.99064,24287.16417,24222.78021,21751.63717,0.308962,2.254,6.603,-214.16,5.47,-219.63,660.0,Loss,8400.54,37.945,2.93,FOMO,"No setup, pure fear of missing out. Deserved loss.",synthetic
